AuditDate,Casino Code,Casino Name,Serial Number,Slot Number,manufacturer,Description,Par,Eprom ID,Denomination,Area,Section,Loc,Coin In,Coin Out,Elec Bill Drop,Elec Ticket Drop,Metered Att Paid Prog,Metered Machine Paid Prog,JP Hand Pay,Metered Att Paid CC,Elec Ticket Out,Game Start,Slot Revenue,FreePlay,Net Revenue,Days Online,Class II vs. Class III
6/16/2019 0:00,1,Choctaw Casino Resort - Durant,CHG2007,59258,CASTLE HILL,NUGGET MOUNTAIN,3.75,24.1.2,1,R    ,53,5,9125,8161,391,2179.91,0,0,0,0,1829.83,537,964,0,964,1,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Durant,CHG2009,59260,CASTLE HILL,NEW MONEY WINNERS EDITION,3.75,24.1.2,1,R    ,53,7,89990,81905,6080,2319.02,0,0,2120,0,1383.02,3650,5965,280,5685,1,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Durant,CHG2041,59246,CASTLE HILL,BACKYARD BANDITS,4.25,24.1.2,0.25,E    ,17,2,10020,9117.5,1053,1489.48,0,0,0,0,1830.49,625,902.5,7,895.5,1,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Durant,CHG2043,59248,CASTLE HILL,MAX MONEY,4.25,24.1.2,0.25,E    ,17,4,70925,50582.5,2769,4848.24,0,0,14386,0,33686.79,2540,5956.5,127,5829.5,1,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Durant,CHG2045,59242,CASTLE HILL,MAX MONEY,5.02,24.1.2,0.05,D    ,45,2,24163,23360.6,1516,2373.26,0,0,3481,0,3880.72,4608,-2678.6,111,-2789.6,1,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Durant,CHG2051,59257,CASTLE HILL,HOTNESS,5.02,24.1.2,0.05,R    ,53,4,1845,1233.5,563,670.42,0,0,0,0,693.79,868,611.5,20,591.5,1,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Durant,CHG2219,59275,CASTLE HILL,HOT NEW CASH,3.75,24.1.2,1,I    ,55,1,18040,17460,2388,1850.16,0,0,2120,0,5198.52,1458,-1540,71,-1611,1,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Durant,CHG2227,59290,CASTLE HILL,NEW MONEY WINNERS EDITION,3.75,24.1.2,1,N    ,17,7,2675,2493,265,198.21,0,0,0,0,477.21,527,182,10,172,1,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1004,59130,CASTLE HILL,HOT NEW CASH,3.75,24.1.2,2,D    ,15,1,12640,12380,2540,802.14,0,0,0,0,2818.28,461,260,0,260,1,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1034,59038,CASTLE HILL,ACES & HOGS,4.3299999,22.5.0,1,E    ,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1035,59021,CASTLE HILL,QUACKTASTIC IFP,5,1.0.5.0,0.01,E    ,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1036,59022,CASTLE HILL,SWEET THANG IFP,5,1.0.5.0,0.01,E    ,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1036,59040,CASTLE HILL,AMAZING HOT,4.3299999,22.5.0,1,E    ,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1037,59041,CASTLE HILL,ARCTIC CASH,3.6099999,22.5.1,2,E    ,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1039,59025,CASTLE HILL,QUACKTASTIC IFP,5,1.0.5.0,0.01,E    ,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1041,59011,CASTLE HILL,CASH HOPPER,7.5,1.0.2.0,0.01,E    ,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1043,59013,CASTLE HILL,QUACKTASTIC,7.5,1.0.2.0,0.01,E    ,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1044,59030,CASTLE HILL,SOAP BOX SALLY IFP,5,1.0.5.0,0.01,H    ,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1046,59050,CASTLE HILL,DUBLIN YOUR LUCK,4.3299999,22.5.0,2,H    ,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1129,59062,CASTLE HILL,GENIES GEMS MR,3.6099999,22.5.1,2,C    ,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1200,59096,CASTLE HILL,DOUBLE NEON 7S,3.6099999,23.0.4,1,J    ,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1208,59098,CASTLE HILL,ROYAL HOTNESS,3.79,24.1.2,2,J    ,33,5,4510,3846,777,2021.41,0,0,0,0,2414.61,1462,664,0,664,1,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1476,59065,CASTLE HILL,PINK SAPPHIRES,5.3400002,V22.6.0T1,0.5,J    ,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1477,59097,CASTLE HILL,SIR WINS A LOT WE,3.75,24.1.2,1,J    ,33,4,16345,15263,1360,1558.06,0,0,0,0,2507.73,1071,1082,71,1011,1,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1479,59068,CASTLE HILL,NUGGET MOUNTAIN ,4.5999999,V22.6.0T3,1,J    ,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1479,59091,CASTLE HILL,NEW MONEY WE,3.75,24.1.2,1,J    ,33,3,6840,6915,285,935.51,0,0,0,0,1486.8,1066,-75,0,-75,1,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1484,59075,CASTLE HILL,DOUBLE HOTNESS,4.6100001,V22.6.0T2,0.5,C    ,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1485,59100,CASTLE HILL,NEW MONEY WE,4.0599999,24.1.2,0.25,C    ,17,1,6408.75,5345.75,1324,2510.92,0,0,0,0,1449.67,1919,1063,10,1053,1,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1488,59090,CASTLE HILL,MR MARTINI WE M12,4.7199998,24.1.2,0.05,C    ,17,6,4310.75,3790.6,492,528.86,0,0,0,0,850.18,2444,520.15,0,520.15,1,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1587,59080,CASTLE HILL,PLATINUM EXPRESS,5.5900002,V22.6.0T3,0.25,C    ,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1828,59105,CASTLE HILL,NEON WOLF,6.5,24.0.0,0.01,C    ,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG1830,59129,CASTLE HILL,HOT NEW CASH ,4.7199998,24.1.2,0.05,C    ,17,12,8250.25,7527.8,960,1924.25,0,0,0,0,2084.55,3929,722.45,0,722.45,1,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG2100,59113,CASTLE HILL,SMASH THE CASH,3.75,24.1.2,1,D    ,15,3,10915,9233,432,1064.26,0,0,0,0,1314.45,972,1682,0,1682,1,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG2104,59117,CASTLE HILL,HOT SQUEELS ,6.0799999,24.1.2,0.01,D    ,15,7,3364.6,3088.7,502,1337.62,0,0,0,0,1612.5,3138,275.9,10,265.9,1,Class II
6/16/2019 0:00,1,Choctaw Casino Resort - Pocola,CHG2105,59118,CASTLE HILL,NUGGET MOUNTAIN ,4.7800002,24.1.2,0.01,D    ,15,8,8549.25,7965,1239,962.57,0,0,0,0,1733.13,4916,584.25,0,584.25,1,Class II
6/16/2019 0:00,1,Choctaw Casino Stigler,CHG1085,59019,CASTLE HILL,DOUBLE HOTNESS,3.6099999,V22.6.0 T2,1,A    ,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw Casino Stigler,CHG1121,59009,CASTLE HILL,QUACKTASTIC,5,SSD-GAMES V1.0.5.0,0.01,A    ,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,1,Choctaw Casino Stigler,CHG1121,59013,CASTLE HILL,ARCTIC CASH,3.6099999,Games v22.5.1,1,A    ,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw Casino Stigler,CHG1586,59028,CASTLE HILL,AMAZING MILLIONS WINNERS EDITI,4.7800002,24.1.2,0.01,A    ,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw Casino Stigler,CHG1586,59030,CASTLE HILL,AMAZING CASH,4.0599999,24.1.2,0.25,A    ,37,4,1200,1116.25,335,401.29,0,0,0,0,652.54,316,83.75,0,83.75,1,Class II
6/16/2019 0:00,1,Choctaw Durant East TP,CHG1018,59011,CASTLE HILL,SOAPBOX SALLY IFP,5,V1.0.5.0,0.01,TE   ,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,1,Choctaw Durant East TP,CHG1019,59010,CASTLE HILL,QUACKTASTIC IFP,5,V1.0.5.0,0.01,TE   ,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,1,Choctaw Durant East TP,CHG1265,59014,CASTLE HILL,NEW MONEY,4.3299999,V22.5.2,1,TE   ,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw McAlester,,59095,CASTLE HILL,HOT NEW CASH,3.75,24.1.2,0.5,B    ,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw McAlester,CHG1076,59016,CASTLE HILL,CASH HOPPER IFP,5,1.0.5.0,0.01,B    ,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,1,Choctaw McAlester,CHG1076,59028,CASTLE HILL,TEN THOUSAND DIAMONDS,3.6099999,Games v22.5.1,1,B    ,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw McAlester,CHG1078,59018,CASTLE HILL,SWEET THANG IFP,5,1.0.5.0,0.01,B    ,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,1,Choctaw McAlester,CHG1081,59033,CASTLE HILL,ARCTIC CASH,3.6099999,Games v22.5.1,1,B    ,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw McAlester,CHG1082,59006,CASTLE HILL,CASHHOPPER,8,1.0.2.0,0.01,B    ,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,1,Choctaw McAlester,CHG1082,59022,CASTLE HILL,CASH HOPPER IFP,5,1.0.5.0,0.01,B    ,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,1,Choctaw McAlester,CHG1083,59007,CASTLE HILL,QUACKTASTIC,8,1.0.2.0,0.01,B    ,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,1,Choctaw McAlester,CHG1169,59044,CASTLE HILL,AMAZING HOT,4.3299999,Games v22.5.2,1,B    ,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw McAlester,CHG1455,59066,CASTLE HILL,THE WINNER CHANNEL WINNERS EDI,6.0799999,23.0.5 T1 5C5L,0.01,B    ,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw McAlester,CHG1456,59049,CASTLE HILL,PINK SAPPHIRES,5.3400002,Games 22.6.0 T1,0.5,B    ,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw McAlester,CHG1460,59078,CASTLE HILL,AMAZING CASH WINNERS EDITION,3.75,24.1.2,1,B    ,45,6,2865,2509,170,711.67,0,0,5210,0,565.67,412,-4854,40,-4894,1,Class II
6/16/2019 0:00,1,Choctaw McAlester,CHG1461,59064,CASTLE HILL,ACES & HOGS WINNERS ED,6.0799999,23.0.0 T1 5C5L,0.01,B    ,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,1,Choctaw McAlester,CHG1461,59079,CASTLE HILL,SMASH THE CASH WINNERS EDITION,4.0599999,24.1.2,0.25,B    ,45,7,2042.5,1831.5,429,564.42,0,0,0,0,882.42,1035,211,0,211,1,Class II
6/16/2019 0:00,2,Choctaw Broken Bow Casino Too,CHG1097,59025,CASTLE HILL,QUACKTASTIC,5,GAMES 1.0.2.0,0.02,TP   ,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,2,Choctaw Broken Bow Casino Too,CHG1098,59046,CASTLE HILL,ACES & HOGS,4.3299999,GAMES V22.5.01,2,TP   ,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,2,Choctaw Casino Too - Pocola,CHG1051,59001,CASTLE HILL,SWEET THANG,8,1.0.2.0,0.01,TP   ,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,2,Choctaw Casino Too - Pocola,CHG1052,59002,CASTLE HILL,CASH HOPPER,8,1.0.2.0,0.01,TP   ,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,2,Choctaw Casino Too - Pocola,CHG1052,59036,CASTLE HILL,SOAP BOX SALLY IFP,5,5.05-XT2 310,0.01,TP   ,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,2,Choctaw Durant West TP,CHG1023,59007,CASTLE HILL,SWEET THANG,8,GAMES 1.0.2.0,0.01,TW   ,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,2,Choctaw Durant West TP,CHG1268,59017,CASTLE HILL,COIN SLINGER,3.6099999,V22.5.1,1,TW   ,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,2,Choctaw Grant Casino Too,CHG1073,59028,CASTLE HILL,SOAP BOX SALLY IFP,5,SSD-GAME V1.0.5,0.01,TP   ,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,2,Choctaw Grant Casino Too,CHG1075,59030,CASTLE HILL,CASHHOPPER IFP,5,SSD-GAME V1.0.5,0.01,TP   ,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,2,Choctaw Grant Casino Too,CHG1161,59045,CASTLE HILL,MR MARTINI,4.3299999,GAMES V22.5.2,1,TP   ,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,2,Choctaw Stringtown Casino Too,CHG1028,59000,CASTLE HILL,QUACKTASTIC,8,1.0.2.0,0.01,ST   ,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,2,Choctaw Stringtown Casino Too,CHG1029,59025,CASTLE HILL,SOAPBOX SALLY IFP,5,SSD - Games v1.0.5,0.01,ST   ,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,2,Choctaw Stringtown Casino Too,CHG1031,59003,CASTLE HILL,SWEET THANG,8,1.0.2.0,0.01,ST   ,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,2,North Casino - 28,CHG1002,59002,CASTLE HILL,SWEET THANG,7.5,1.0.2.0,0.01,B    ,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,3,Choctaw Antlers Casino Too,CHG1788,59090,CASTLE HILL,NEON WOLF,4.4699998,24.0.0,0.05,AT   ,5,6,303.75,104.2,230,446.73,0,0,0,0,466.56,86,199.55,0,199.55,1,Class II
6/16/2019 0:00,3,Choctaw Antlers Casino Too,CHG2139,59111,CASTLE HILL,NEW MONEY WE,3.75,24.1.2,0.5,AT   ,5,3,1577.5,1585,250,321.76,0,0,0,0,662.26,386,-7.5,0,-7.5,1,Class II
6/16/2019 0:00,3,Choctaw Atoka Casino Too,CHG1024,59017,CASTLE HILL,SOAPBOX SALLY IFP,5,V1.0.5.0,0.01,AT   ,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,3,Choctaw Atoka Casino Too,CHG1219,59036,CASTLE HILL,TEN THOUSAND DIAMONDS,3.6099999,V22.5.1,1,AT   ,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,3,Choctaw Casino Idabel,CHG1028,59078,CASTLE HILL,NEW MONEY,4.3299999,OS V5.2.1,1,IA   ,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,3,Choctaw Casino Idabel,CHG1100,59012,CASTLE HILL,CASH HOPPER,8,GAMES 1.0.2.0,0.01,IA   ,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,3,Choctaw Casino Idabel,CHG1100,59026,CASTLE HILL,SOAPBOX SALLY IFP,5,SSD - Games v1.0.5,0.01,IA   ,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,3,Choctaw Casino Idabel,CHG1100,59058,CASTLE HILL,AMAZING HOT,4.3299999,GAMES V22.5.0,1,IA   ,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,3,Choctaw Casino Idabel,CHG1102,59060,CASTLE HILL,ACES & HOGS,4.3299999,GAMES V22.5.0,1,IA   ,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,3,Choctaw Casino Idabel,CHG1103,59015,CASTLE HILL,CASH HOPPER,8,GAMES 1.0.2.0,0.01,IA   ,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,3,Choctaw Casino Idabel,CHG1103,59061,CASTLE HILL,TEN THOUSAND DIAMONDS,3.6099999,GAMES V22.4.1,2,IA   ,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,3,Choctaw Casino Idabel,CHG1105,59063,CASTLE HILL,ARCTIC CASH,3.6099999,GAMES V22.4.1,2,IA   ,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,3,Choctaw Casino Idabel,CHG1107,59019,CASTLE HILL,SWEET THANG,8,GAMES 1.0.2.0,0.01,IA   ,43,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,3,Choctaw Casino Idabel,CHG1491,59100,CASTLE HILL,DOUBLE HOTNESS,4.6100001,22.6.0T2,0.25,IA   ,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,3,Choctaw Casino Idabel,CHG1494,59125,CASTLE HILL,ACES AND HOGS WE,6.0799999,25.0.0,0.01,IA   ,43,6,5132.7,4838.66,475,391.36,0,0,0,0,572.32,4728,294.04,0,294.04,1,Class II
6/16/2019 0:00,3,Choctaw Casino Idabel,CHG1495,59126,CASTLE HILL,THE WINNER CHANNEL WE,6.0799999,25.0.0,0.01,IA   ,43,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Class II
6/16/2019 0:00,3,Choctaw Casino Idabel,CHG2149,59143,CASTLE HILL,AMAZING HOT SHAMROCKS,5.02,24.1.2,0.05,IA   ,43,2,2232,1920.1,143,1322.77,0,0,0,0,1171.26,488,311.9,2,309.9,1,Class II
6/16/2019 0:00,3,Choctaw Casino Too - Heavener,CHG1837,59108,CASTLE HILL,CASHTASTIC,6.5,V24.0.0,0.01,HT   ,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,3,Choctaw Casino Too - Heavener,CHG1892,59111,CASTLE HILL,MAX MONEY,6.1399999,24.1.2,0.02,HT   ,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,3,Choctaw Wilburton,CHG1131,59027,CASTLE HILL,SOAPBOX SALLY IFP,5,1.0.5.0,0.01,WT   ,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/16/2019 0:00,3,Choctaw Wilburton,CHG1221,59059,CASTLE HILL,HOT NEW CASH,4.6100001,22.6.0 T2,0.25,WT   ,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,3,Choctaw Wilburton,CHG2199,59088,CASTLE HILL,HOT NEW CASH WINNERS EDITION,3.75,24.1.2,1,WT   ,13,1,11920,12545,403,427.37,0,0,0,0,1455.37,1463,-625,0,-625,1,Class II
6/16/2019 0:00,4,Choctaw Hugo Casino Too,CHG1835,59093,CASTLE HILL,NEON WOLF,4.4699998,V24.1.2,0.02,HU   ,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,4,Choctaw Idabel Casino Too,CHG1109,59021,CASTLE HILL,QUACKTASTIC,8,GAMES 1.0.2.0,0.01,IT   ,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,4,Choctaw Idabel Casino Too,CHG1111,59057,CASTLE HILL,TEN THOUSAND DIAMONDS,3.6099999,GAMES V22.4.1,2,IT   ,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/16/2019 0:00,4,Choctaw Idabel Casino Too,CHG1288,59129,CASTLE HILL,NEW MONEY WE,3.75,25.0.1,1,IT   ,3,2,4745,4527,520,1711.66,0,0,0,0,2013.66,776,218,0,218,1,Class II
6/17/2019 0:00,1,Choctaw Casino - Stringtown,CHG1116,59013,CASTLE HILL,QUACKTASTIC,8,1.0.2.0,0.01,A    ,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/17/2019 0:00,1,Choctaw Casino - Stringtown,CHG1119,59016,CASTLE HILL,SWEET THANG,8,1.0.2.0,0.01,B    ,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/17/2019 0:00,1,Choctaw Casino Broken Bow,CHG1066,59073,CASTLE HILL,NEW MONEY,4.3299999,OS V5.2.1,1,B    ,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/17/2019 0:00,1,Choctaw Casino Broken Bow,CHG1075,59076,CASTLE HILL,DUBLIN YOUR LUCK,4.3299999,OS V5.2.1,1,B    ,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/17/2019 0:00,1,Choctaw Casino Broken Bow,CHG1084,59071,CASTLE HILL,MR MARTINI,4.3299999,OS V5.2.1,1,B    ,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/17/2019 0:00,1,Choctaw Casino Broken Bow,CHG1088,59038,CASTLE HILL,SOAPBOX SALLY IFP,5,SSD - Games v1.0.5,0.01,B    ,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/17/2019 0:00,1,Choctaw Casino Broken Bow,CHG1090,59002,CASTLE HILL,CASH HOPPER,8,GAMES 1.0.2.0,0.01,A    ,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/17/2019 0:00,1,Choctaw Casino Broken Bow,CHG1090,59040,CASTLE HILL,SOAPBOX SALLY IFP,5,SSD - Games v1.0.5,0.01,B    ,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/17/2019 0:00,1,Choctaw Casino Broken Bow,CHG1092,59042,CASTLE HILL,QUACKTASTIC IFP,5,SSD - Games v1.0.5,0.01,B    ,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/17/2019 0:00,1,Choctaw Casino Broken Bow,CHG1094,59044,CASTLE HILL,QUACKTASTIC IFP,5,SSD - Games v1.0.5,0.01,B    ,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/17/2019 0:00,1,Choctaw Casino Broken Bow,CHG1095,59055,CASTLE HILL,GOLDEN SEVENS,3.6099999,GAMES V22.4.1,2,B    ,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/17/2019 0:00,1,Choctaw Casino Broken Bow,CHG1117,59074,CASTLE HILL,COIN SLINGER,3.6099999,OS V5.2.1,1,B    ,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/17/2019 0:00,1,Choctaw Casino Broken Bow,CHG1167,59067,CASTLE HILL,GOLDEN SEVENS,3.6099999,GAMES V.22.4.1,2,B    ,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/17/2019 0:00,1,Choctaw Casino Broken Bow,CHG1500,59093,CASTLE HILL,AMAZING CASH,5.3400002,6.0.8,0.5,B    ,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/17/2019 0:00,1,Choctaw Casino Broken Bow,CHG1501,59094,CASTLE HILL,NUGGET MOUNTAIN,5.5900002,6.0.8,0.25,B    ,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/17/2019 0:00,1,Choctaw Casino Broken Bow,CHG1502,59095,CASTLE HILL,GENIES GEMS,4.6100001,6.0.8,0.5,B    ,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
6/17/2019 0:00,1,Choctaw Casino Broken Bow,CHG1503,59141,CASTLE HILL,HOT NEW CASH WE,3.75,24.1.2,0.5,A    ,19,3,2192.5,1762.5,446,1781.28,0,0,0,0,1797.28,340,430,0,430,1,Class II
6/17/2019 0:00,1,Choctaw Casino Broken Bow,CHG1784,59135,CASTLE HILL,NEON WOLF,4.4699998,24.0.0,0.05,B    ,55,1,20.25,0.5,20,0,0,0,0,0,0.25,9,19.75,0,19.75,1,Class II
6/17/2019 0:00,1,Choctaw Casino Grant,CHG1064,59000,CASTLE HILL,CASHHOPPER,7.5,1.0.2.0,0.01,D    ,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/17/2019 0:00,1,Choctaw Casino Grant,CHG1066,59021,CASTLE HILL,SOAP BOX SALLY IFP,5,SSD-GAME V1.0.5,0.01,D    ,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class III
6/17/2019 0:00,1,Choctaw Casino Grant,CHG1068,59039,CASTLE HILL,ACES AND HOGS,4.3299999,GAMES V22.5.0,1,D    ,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class II
